465,Drawsko Pomorskie,35-903,Wiklinowa,466,55,Targowek
466,Gniezno,10-907,Chmielna,60,66,Stary Mokotow
467,Swiebodzin,35-986,Debowa,455,65,Kabaty
468,Garczegorze,52-811,Kraszewskiego,60,33,Sadyba
469,Frampol,49-355,Sportowa,330,19,Grodzisk
470,Gliwice,65-620,Jana Pawla II,265,16,Nadolnik
471,Krasnik,48-448,Srebrna,428,23,Mokotow Zachodni
472,Legnica,78-721,Jesionowa,294,43,Muranow
473,Mielec,06-124,Poprzeczna,58,44,Powsin
474,Czerniejewo,48-998,Osiedlowa,322,41,Kozia
475,Choszczno,56-592,Letnia,205,39,Wierzbno
476,Koscian,31-618,Mickiewicza,403,82,Przyczolek Grochowski
477,Lublin,92-258,Kolonia,76,77,Mirow
478,Bytom,10-681,Korfantego,341,77,Grabow
479,Ruda Slaska,96-267,Promienna,301,10,Witolin
480,Stargard Szczecinski,24-973,Piastowska,21,77,Czacki
481,Lublin,40-697,Ciasna,44,79,Zoliborz
482,Tarnow,75-224,Zakatek,371,52,Wierzbno
483,Gliwice,76-661,Lesna,252,70,Lipiny
484,Czaplinek,74-255,Mlynska,440,38,Niedzwiadek
485,Swiebodzin,74-088,Kaliska,160,55,Stare Miasto
486,Chojno,88-087,Narcyzowa,137,82,Kamionek
487,Dobrzany,48-341,Bema,217,35,Siekierki
488,Tychy,28-927,Hallera,496,18,Wilanow
489,Kolobrzeg,87-933,Wesola,370,69,Grochow
490,Dabrowa Gornicza,40-729,Baczynskiego,386,53,Natolin
491,Gubin,97-529,Glowackiego,460,57,Muranow
492,Ruda Slaska,31-913,Kraszewskiego,262,49,Sadyba
493,Torun,74-138,Asnyka,172,83,Kabaty
494,Legnica,09-712,Reymonta,393,55,Gorny Mokotow
495,Kostrzyn nad Odra,75-198,Niepodleglosci,102,20,Sluzewiec
496,Chelmno,10-838,Okulickiego,401,30,Muranow Poludniowy
497,Opole,29-615,Kolejowa,435,21,Krowodrza
498,Czerwionka,52-567,Piastowska,446,13,Wola
499,Glogow,62-547,Drzymaly,28,81,Sadyba
500,Ketrzyn,30-799,Zrodlana,397,26,Nadolnik
501,Swiecie,09-345,Skargi,56,50,Stary Mokotow
502,Jaworzno,93-452,Warynskiego,189,66,Grochow
503,Ciechocinek,90-501,Przechodnia,261,58,Wilcza
504,Klobuck,53-885,Boczna,190,25,Praga-Poludnie
505,Kartuzy,39-499,Stolarska,397,42,Siekierki
506,Lublin,52-859,Powstancow Wielkopolskich,370,54,Stegny
507,Kluczbork,84-970,Listopada,337,32,Kepa Tarchominska
508,Czchow,16-481,Sowia,48,13,Kabaty
509,Inowroclaw,92-307,Srednia,306,51,Pomiechowek
510,Garczegorze,97-154,Polnocna,407,75,Radosc
511,Kalisz,73-427,Pomorska,134,14,Wesola
512,Wloclawek,66-822,Srebrna,11,52,Wilcza
513,Czerwiensk,25-439,Rolna,267,42,Muranow
514,Chelmza,51-176,Niecala,154,73,Imielin
515,Kalisz,96-132,Kolorowa,182,50,Mokotow
516,Czerwiensk,70-043,Kowalska,384,83,Mirow
517,Frampol,06-588,Olchowa,341,79,Pomiechowek
518,Dziwnow,95-594,Sucharskiego,71,35,Praga-Polnoc
519,Czerniejewo,14-840,Zeromskiego,261,43,Dolny Mokotow
520,Bialystok,02-235,Podmiejska,455,53,Targowek
521,Klucze,06-864,Zeromskiego,53,15,Powisle
522,Bydgoszcz,37-246,Debowa,391,24,Wawer
523,Stargard Szczecinski,83-226,Plazowa,391,54,Skarpa Powsinska
524,Rzeszow,30-029,Nowowiejska,309,27,Muranow
525,Czerniejewo,37-968,Leszczynowa,135,53,Stara Ochota
526,Ruda Slaska,16-343,Chmielna,426,81,Ochota
527,Lodz,52-030,Brzozowa,328,65,Koszyki
528,Goleniow,58-989,Grabowa,359,38,Pyry
529,Glogow,64-475,Browarna,283,12,Wesola
530,Gniezno,64-182,Lanowa,165,20,Wilanow
531,Frombork,74-607,Stycznia,324,30,Mokotow-Poludnie
532,Czchow,59-419,Morcinka,217,10,Kaweczyn
533,Frydman,42-960,Osiedlowa,43,78,Bartycka
534,Tychy,16-322,Lazurowa,342,66,Zoliborz
535,Chorzow,16-681,Cisowa,447,25,Bartycka
536,Dubiecko,51-004,Kruczkowskiego,93,21,Czerniakow
537,Czaplinek,25-549,Krakowska,374,20,Powsin
538,Tarnow,06-425,Floriana,55,25,Wlochy
539,Tychy,83-312,Promienna,78,30,Kepa Tarchominska
540,Bydgoszcz,35-921,Dluga,325,43,Lipiny
541,Swiebodzin,73-813,Slowianska,384,83,Stara Milosna
542,Legnica,34-021,Leszczynowa,448,83,Stary Mokotow
543,Chelmno,77-846,Kolejowa,116,61,Grabow
544,Kutno,69-517,Zeglarska,98,25,Niedzwiadek
545,Krasnik,72-359,Jeziorna,93,74,Przyczolek Grochowski
546,Warsaw,03-123,Lelewela,182,82,Rakowka
547,Ciechanow,04-723,Jodlowa,126,22,Zacisze
548,Rybnik,34-815,Cyprysowa,242,17,Sadyba
549,Krakow,31-707,Stefana Batorego,407,71,Stegny
550,Katowice,59-712,Listopada,473,58,Wawer
551,Koszalin,60-881,Maczka,192,24,Grochow
552,Chelmiec,68-965,Skosna,270,41,Koszyki
553,Swidnica,96-806,Warszawska,184,63,Wrzeciono
554,Gubin,02-872,Spoldzielcza,93,34,Michalowice
555,Bialystok,50-138,Narcyzowa,368,54,Dolny Mokotow
556,Garwolin,02-589,Orzeszkowej,397,38,Podgorze
557,Tychy,17-815,Baltycka,357,60,Mokotow
558,Grudziadz,71-686,Grabowa,174,62,Wilcza
559,Dobczyce,25-265,Krakowska,2,36,Srodmiescie
560,Kutno,94-127,Rataja,333,82,Gorny Mokotow
561,Kluczbork,23-652,Mokra,361,26,Stary Mokotow
562,Garwolin,83-646,Sowia,499,33,Wilcza
563,Grudziadz,71-628,Pomorska,469,22,Siekierki
564,Gdynia,94-626,Pszenna,13,25,Zoliborz
565,Garwolin,25-402,Podgorna,254,31,Koszyki
566,Opole,76-002,Teczowa,476,42,Wygledow
567,Jarocin,04-339,Partyzantow,395,77,Sluzewiec
568,Chodziez,38-209,Akacjowa,403,83,Niedzwiadek
569,Dziwnow,27-954,Jabloniowa,7,13,Bielany
570,Gardno,62-129,Towarowa,481,32,Pomiechowek
571,Grudziadz,24-533,Urocza,155,62,Wrzeciono
572,Gliwice,73-400,Liliowa,241,74,Marsa
573,Czersk,83-835,Traugutta,323,53,Czerniakow
574,Chocznia,86-649,Zlota,62,46,Pyry
575,Czempin,64-751,Pocztowa,433,64,Gorny Mokotow
576,Gostyn,53-808,Podlesna,317,78,Stary Mokotow
577,Czestochowa,87-807,Szarych Szeregow,320,55,Nadolnik
578,Dolice,57-219,Kolejowa,367,15,Goclaw
579,Gliwice,79-325,Kilinskiego,313,47,Powsin
580,Czarnkow,79-918,Bociania,261,60,Wlochy
581,Klucze,86-923,Poprzeczna,367,21,Czacki
582,Sosnowiec,66-370,Stroma,116,39,Imielin
583,Jarocin,58-841,Tulipanowa,247,77,Bartycka
584,Chelmno,89-316,Rolnicza,88,80,Bartycka
585,Swidnica,56-719,Szewska,487,82,Goclaw
586,Zabrze,92-187,Hutnicza,178,79,Stara Ochota
587,Czerwionka,30-535,Okrzei,47,20,Muranow
588,Ruda Slaska,59-289,Piaskowa,271,44,Zoliborz
589,Czestochowa,54-176,Wiazowa,162,27,Filtry
590,Frydman,42-726,Maja,369,76,Dolny Mokotow
591,Chorzele,82-545,Jana,79,45,Stary Mokotow
592,Koszalin,93-787,Jana III Sobieskiego,298,41,Czacki
593,Bytom,24-412,Cisowa,157,61,Szczesliwice
594,Rzeszow,85-375,Reymonta,73,68,Czerniakow
595,Kazimierz Dolny,18-364,Orzechowa,55,12,Bartycka
596,Grudziadz,39-282,Mieszka I,370,64,Powsin
597,Inowroclaw,68-170,Stycznia,144,49,Czacki
598,Bielsko-Biala,81-860,Wczasowa,441,15,Mokotow
599,Czersk,22-607,Galczynskiego,87,77,Natolin
600,Katowice,80-681,Lubelska,118,41,Skarpa Powsinska
601,Bielsko-Biala,50-831,Wiazowa,235,19,Kozia
602,Klobuck,88-762,Skosna,400,65,Olesinska
603,Plock,98-740,Krucza,381,29,Muranow
604,Inowroclaw,93-649,Strzelecka,414,29,Wygledow
605,Chelmiec,71-403,Listopada,105,54,Wierzbno
606,Klobuck,51-304,Ogrodowa,60,25,Wilanow
607,Warsaw,69-380,Broniewskiego,401,32,Czerniakow
608,Gorzow Wielkopolski,37-022,Paderewskiego,80,83,Bielany
609,Gdynia,31-212,Hallera,452,44,Siekierki
610,Koscian,04-558,Labedzia,489,10,Stary Mokotow
611,Czerwiensk,58-795,Ptasia,185,50,Bemowo
612,Zabrze,54-723,Boleslawa Chrobrego,210,12,Sluzew
613,Warsaw,09-566,Orzechowa,470,11,Wierzbno
614,Dabrowa Gornicza,20-196,Staffa,393,74,Michalowice
615,Sosnowiec,40-704,Jana III Sobieskiego,407,68,Grabow
616,Gostynin,33-221,Opolska,298,55,Sluzewiec
617,Ciechanow,05-009,Turkusowa,119,37,Czerniakow
618,Kluczbork,61-875,Jasna,4,79,Kozia
619,Czorsztyn,19-777,Wladyslawa Lokietka,106,29,Muranow
620,Bialystok,20-942,Sienkiewicza,457,73,Dolny Mokotow
621,Sosnowiec,03-117,Slonecznikowa,359,38,Olesinska
622,Ruda Slaska,89-252,Przechodnia,383,60,Przyczolek Grochowski
623,Chrzanow,46-347,Narutowicza,47,15,Stara Ochota
624,Garwolin,44-094,Waska,160,26,Filtry
625,Zabrze,51-921,Chabrowa,161,54,Gorny Mokotow
626,Czorsztyn,25-434,Wiatraczna,247,58,Mokotow Zachodni
627,Kety,12-777,Strazacka,469,44,Sluzew
628,Dziwnowek,89-991,Wodna,364,32,Kozia
629,Chocianow,18-067,Kazimierza Wielkiego,407,56,Dolny Mokotow
630,Dziwnowek,96-650,Zwirki i Wigury,454,53,Czerniakow
631,Gostyn,89-177,Witosa,262,19,Stegny
632,Gdynia,66-773,Lipowa,179,53,Szczesliwice
633,Chelmiec,51-455,Cyprysowa,250,57,Ksiecia Janusza
634,Kluczbork,26-823,Wladyslawa Lokietka,406,76,Muranow
635,Frampol,60-502,Rzemieslnicza,260,18,Praga-Polnoc
636,Swiebodzin,94-986,Sokola,286,68,Bemowo
637,Gorzow Wielkopolski,16-767,Cisowa,71,30,Mokotow-Poludnie
638,Krasnik,68-917,Sportowa,333,68,Wilcza
639,Dobczyce,94-590,Staszica,133,48,Sluzew
640,Dabrowa Gornicza,65-687,Wiazowa,66,42,Kaweczyn
641,Zabrze,38-389,Polna,487,24,Mlociny
642,Ruda Slaska,35-351,Wisniowa,391,49,Kaweczyn
643,Bydgoszcz,17-641,Kasztanowa,23,70,Pomiechowek
644,Poznan,09-262,Piaskowa,72,14,Rakowiec
645,Krotoszyn,14-734,Mila,365,68,Solec
646,Kazimierz Dolny,75-113,Floriana,477,25,Muranow
647,Ruda Slaska,43-429,Lesna,3,77,Bemowo
648,Dziwnowek,03-784,Jesienna,277,28,Bialoleka
649,Kluczbork,38-271,Nowowiejska,335,73,Ochota
650,Rybnik,59-759,Dojazdowa,399,79,Saska Kepa
651,Garczegorze,37-916,Labedzia,26,67,Goclaw
652,Drezdenko,22-302,Dzialkowa,452,43,Mokotow-Poludnie
653,Warsaw,26-965,Czeresniowa,445,22,Stara Ochota
654,Tarnow,83-467,Piwna,462,41,Wilcza
655,Gizycko,08-490,Cisowa,273,27,Wrzeciono
656,Kety,84-180,Widok,301,11,Stara Milosna
657,Drezdenko,66-088,Koralowa,315,71,Powisle
658,Lodz,55-372,Okrzei,302,63,Krowodrza
659,Torun,50-918,Niepodleglosci,368,49,Sluzewiec
660,Dabrowa Gornicza,11-995,Akacjowa,50,53,Stegny
661,Elblag,91-018,Zlota,226,60,Rakowiec
662,Chocznia,33-392,Sadowa,240,12,Kaweczyn
663,Koscian,01-078,Rolna,282,29,Kamionek
664,Gorzow Wielkopolski,02-801,Jaworowa,129,50,Wrzeciono
665,Frombork,77-596,Wysoka,71,84,Wesola
666,Chelmiec,68-634,Rzemieslnicza,341,21,Skarpa Powsinska
667,Jaworzno,97-783,Storczykowa,89,77,Saska Kepa
668,Chorzow,92-748,Daszynskiego,359,21,Wlochy
669,Chrzanow,03-563,Sadowa,7,30,Wlochy
670,Plock,33-419,Teczowa,61,43,Wilcza
671,Sopot,72-269,Hutnicza,224,66,Michalowice
672,Dabrowa Gornicza,73-561,Zaulek,496,51,Wygledow
673,Zabrze,97-804,Rumiankowa,48,11,Kaweczyn
674,Czarna Bialostocka,36-646,Zacisze,471,12,Niedzwiadek
675,Dziwnowek,55-373,Akacjowa,448,79,Bialoleka
676,Opole,39-801,Baczynskiego,444,27,Stary Mokotow
677,Ciechocinek,51-802,Ogrodowa,407,16,Nadolnik
678,Przemysl,06-912,Szpitalna,115,84,Rakowka-Kaweczyn
679,Krasnik,85-607,Wojciecha,490,80,Bemowo
680,Gliwice,64-806,Poznanska,162,39,Stara Milosna
681,Czchow,84-447,Baczynskiego,22,75,Wrzeciono
682,Chojna,93-244,Dlugosza,8,28,Lazienki Krolewskie
683,Opole,09-596,Dzialkowa,23,10,Sluzewiec
684,Krasnik,92-756,Rumiankowa,72,78,Ksiecia Janusza
685,Czorsztyn,19-183,Norwida,256,32,Mokotow-Poludnie
686,Krasnik,34-756,Jana III Sobieskiego,43,25,Grochow
687,Dobczyce,32-302,Letnia,339,58,Podgorze
688,Kostrzyn nad Odra,10-758,Bociania,316,39,Praga-Poludnie
689,Garczegorze,15-556,Stycznia,463,24,Wesola
690,Elblag,70-185,Nadbrzezna,71,35,Grodzisk
691,Swiebodzice,90-677,Kowalska,273,64,Wygledow
692,Gubin,08-504,Stefana Batorego,33,63,Dolny Mokotow
693,Gdansk,22-442,Wisniowa,96,67,Sluzew
694,Chojnice,83-141,Turystyczna,139,25,Gorczewska
695,Krakow,95-508,Wierzbowa,18,70,Szczesliwice
696,Swiebodzice,22-748,Przechodnia,228,40,Powisle
697,Chojno,30-858,Sikorskiego,388,30,Wrzeciono
698,Gostyn,78-110,Wladyslawa Lokietka,119,53,Wola
699,Inowroclaw,61-981,Wrzosowa,303,14,Solec
700,Koscian,53-104,Plater,380,54,Stara Ochota
701,Chorzow,31-550,Slowackiego,58,33,Pyry
702,Szczecin,17-094,Przechodnia,228,13,Koszyki
703,Przemysl,50-226,Krasinskiego,417,66,Sluzewiec
704,Koszalin,30-071,Slonecznikowa,317,14,Marsa
705,Gostyn,03-015,Plater,227,69,Ursus
706,Ciechocinek,38-253,Slowianska,268,55,Kepa Tarchominska
707,Kazimierz Dolny,46-853,Hallera,389,44,Stare Miasto
708,Ruda Slaska,33-552,Cedrowa,395,20,Filtry
709,Czaplinek,67-879,Moniuszki,423,75,Sluzew
710,Folk,77-776,Kossaka,26,41,Wilanow
711,Elblag,74-963,Szymanowskiego,401,23,Bemowo
712,Koscian,07-092,Klasztorna,25,19,Filtry
713,Dziwnow,13-353,Brzechwy,65,65,Czacki
714,Torun,03-820,Kosciuszki,36,45,Natolin
715,Chelmno,05-262,Turkusowa,489,21,Bielany
716,Goleniow,59-099,Dolna,98,25,Ksawerow
717,Sosnowiec,52-366,Szafirowa,30,40,Stary Mokotow
718,Kolobrzeg,74-769,Plazowa,113,20,Koszyki
719,Dubiecko,13-539,Modrzewiowa,202,21,Mokotow
720,Drawsko Pomorskie,15-428,Borowkowa,217,47,Czerniakow
721,Wloclawek,99-380,Zielna,19,82,Mlociny
722,Dziwnow,11-480,Osiedlowa,345,46,Pomiechowek
723,Rybnik,73-886,Nowa,133,23,Sluzew
724,Drezdenko,76-467,Piekarska,285,34,Rakowiec
725,Swiecie,25-344,Mickiewicza,258,21,Muranow Poludniowy
726,Lublin,76-128,Krolewska,310,59,Siekierki
727,Dobczyce,94-083,Narcyzowa,413,50,Radosna
728,Gubin,38-252,Kolonia,344,72,Rakowka
729,Czorsztyn,61-813,Boleslawa Chrobrego,260,15,Lazienki Krolewskie
730,Swiebodzin,12-794,Jana Sobieskiego,384,30,Olesinska
731,Koszalin,53-512,Strzelecka,236,41,Lipiny
732,Wloclawek,06-087,Rzeczna,339,10,Saska Kepa
733,Cieplice,32-047,Srebrna,277,74,Wlochy
734,Grudziadz,61-630,Skosna,403,61,Stara Milosna
735,Swidwin,08-144,Piwna,223,19,Muranow Poludniowy
736,Chelmiec,20-959,Strzelecka,352,46,Grochow
737,Gizycko,58-690,Turkusowa,335,12,Rakowka-Kaweczyn
738,Dziwnowek,81-576,Kowalska,435,52,Olesinska
739,Bialystok,25-482,Skrajna,388,84,Zoliborz
740,Drawno,49-335,Kazimierza Wielkiego,370,38,Michalowice
741,Lublin,42-638,Jezynowa,282,39,Czerniakow
742,Sopot,27-072,Wilcza,450,57,Koszyki
743,Chodziez,25-684,Fredry,122,48,Natolin
744,Dabrowa Gornicza,52-806,Wodna,417,40,Niedzwiadek
745,Rybnik,92-198,Warynskiego,443,35,Lazienki Krolewskie
746,Czchow,04-463,Jana,219,84,Krowodrza
747,Gubin,15-642,Srodkowa,110,26,Wesola
748,Czosnow,99-809,Konarskiego,260,59,Ochota
749,Bydgoszcz,40-637,Wolnosci,187,75,Lomianki Dolne
750,Inowroclaw,15-240,Cicha,304,20,Powisle
751,Kostrzyn nad Odra,05-546,Morska,137,36,Podgorze
752,Frombork,14-751,Stolarska,248,61,Ursynow
753,Torun,77-168,Czeresniowa,317,27,Natolin
754,Kielce,49-748,Jadwigi,104,10,Kamionek
755,Koscian,50-797,Zrodlana,283,63,Ursus
756,Chojno,85-914,Wiklinowa,238,70,Bielany
757,Chorzele,67-708,Broniewskiego,216,17,Gorczewska
758,Chodziez,33-170,Lubelska,300,33,Ksiecia Janusza
759,Dobrzany,82-730,Wiejska,478,76,Krowodrza
760,Garczegorze,38-485,Zielna,474,42,Saska Kepa
761,Elblag,03-897,Borowkowa,461,37,Sadyba
762,Drezdenko,96-126,Lelewela,373,25,Radosc
763,Kety,29-906,Krokusowa,241,57,Ochota
764,Chorzele,11-029,Browarna,93,38,Bartycka
765,Kostrzyn nad Odra,44-641,Letniskowa,290,72,Wrzeciono
766,Czestochowa,51-985,Jana Pawla II,266,50,Wola
767,Czorsztyn,48-514,Armii Krajowej,63,12,Czyste
768,Czchow,12-380,Morcinka,115,71,Goclaw
769,Chelmno,39-519,Okrezna,435,23,Stara Milosna
770,Olsztyn,06-272,Kolonia,384,62,Praga-Polnoc
771,Mielec,58-244,Jalowcowa,171,82,Wola
772,Drawsko Pomorskie,71-249,Zielona,234,71,Kepa Tarchominska
773,Szczecin,26-339,Podmiejska,45,46,Witolin
774,Stargard Szczecinski,82-075,Zakatek,163,77,Sluzewiec
775,Swidwin,03-152,Wyzwolenia,81,34,Niedzwiadek
776,Folk,49-988,Bociania,42,50,Nowa Huta
777,Bielsko-Biala,03-777,Browarna,259,72,Kaskada
778,Dziwnow,73-590,Krucza,435,60,Natolin
779,Kostrzyn nad Odra,02-252,Nowa,225,11,Koszyki
780,Grudziadz,78-676,Cedrowa,52,83,Zacisze
781,Gardno,50-654,Podmiejska,490,77,Wilcza
782,Lodz,12-022,Widok,145,79,Wilcza
783,Gostynin,32-197,Narutowicza,325,83,Solec
784,Chelmno,33-212,Tysiaclecia,2,66,Kamionek
785,Czchow,65-161,Miodowa,285,21,Kepa Tarchominska
786,Wroclaw,09-594,Ksiezycowa,191,73,Filtry
787,Radom,78-185,Kowalska,25,35,Muranow
788,Chorzow,23-159,Blekitna,396,38,Witolin
789,Chodziez,37-054,Handlowa,96,72,Mokotow-Poludnie
790,Legnica,28-302,Perlowa,314,68,Praga-Poludnie
791,Radom,98-380,Wiatraczna,49,32,Mokotow-Poludnie
792,Radom,51-067,Rolnicza,302,50,Ursynow
793,Klobuck,85-855,Ceglana,90,76,Nadolnik
794,Frampol,49-875,Zachodnia,252,84,Muranow
795,Goleniow,37-890,Korfantego,415,69,Saska Kepa
796,Czarna Woda,43-135,Glogowa,74,26,Saska Kepa
797,Ruda Slaska,49-253,Zielna,149,22,Zoliborz
798,Gardno,26-940,Dolna,442,22,Kaweczyn
799,Swiecie,73-381,Wyspianskiego,322,23,Rembertow
800,Elblag,24-499,Kazimierza Wielkiego,375,50,Stara Ochota
801,Kalisz,22-527,Pogodna,435,57,Stary Mokotow
802,Legnica,35-257,Zachodnia,344,76,Ursus
803,Rzeszow,49-868,Krancowa,254,47,Podgorze
804,Grudziadz,86-399,Borowa,51,45,Bielany
805,Lodz,22-401,Rubinowa,251,59,Olesinska
806,Chocznia,71-259,Kusocinskiego,203,66,Ochota
807,Kalisz,99-706,Pogodna,376,45,Wilanow
808,Garczegorze,11-156,Fabryczna,130,74,Bemowo
809,Czerwionka,58-375,Zeglarska,87,33,Ursynow
810,Poznan,71-295,Pulaskiego,43,41,Siekierki
811,Ciechanow,91-349,Jagiellonska,440,80,Kaskada
812,Drezdenko,11-733,Slowicza,354,24,Bemowo
813,Klobuck,36-694,Irysowa,428,78,Mokotow Zachodni
814,Gdynia,67-529,Dzialkowa,329,11,Czyste
815,Bydgoszcz,04-294,Floriana,273,70,Kaweczyn
816,Ketrzyn,72-103,Galczynskiego,453,82,Bartycka
817,Koszalin,93-692,Willowa,378,44,Krowodrza
818,Swiebodzice,30-869,Przemyslowa,444,34,Niedzwiadek
819,Czarna Woda,90-098,Mila,227,51,Imielin
820,Lublin,05-931,Daszynskiego,485,81,Gorny Mokotow
821,Dobrzany,15-652,Tylna,450,17,Mokotow
822,Bydgoszcz,26-529,Truskawkowa,19,16,Wola
823,Duszniki-Zdroj,19-643,Wiazowa,305,28,Wilcza
824,Czerwionka,30-509,Zytnia,290,14,Bialoleka
825,Dziwnow,74-758,Lipowa,186,74,Radosc
826,Grudziadz,54-190,Spoldzielcza,452,84,Rakowiec
827,Gdansk,06-871,Moniuszki,53,37,Michalowice
828,Kalisz,40-345,Osiedlowa,12,23,Olesinska
829,Chelmza,70-497,Liliowa,376,30,Kaskada
830,Ketrzyn,27-710,Miarki,162,46,Muranow
831,Sosnowiec,27-164,Baczynskiego,379,21,Bemowo
832,Chelmiec,85-035,Zielona,211,39,Podgorze
833,Jaworzno,84-085,Fabryczna,49,71,Powsin
834,Jarocin,28-112,Zbozowa,200,37,Kepa Tarchominska
835,Koszalin,25-106,Targowa,213,32,Stara Ochota
836,Dziwnowek,69-652,Warszawska,498,16,Sluzewiec
837,Przemysl,47-098,Parkowa,444,28,Michalowice
838,Swiecie,86-647,Wladyslawa Jagielly,470,11,Witolin
839,Swiebodzin,26-748,Sadowa,108,48,Przyczolek Grochowski
840,Opole,48-697,Rolnicza,63,17,Szczesliwice
841,Chorzow,99-380,Kosynierow,336,27,Powisle
842,Przemysl,81-857,Krolewska,203,25,Wola
843,Bydgoszcz,07-857,Starowiejska,277,80,Mokotow
844,Swiebodzice,78-686,Sadowa,233,38,Kabaty
845,Opole,60-272,Kwiatowa,381,47,Sadyba
846,Dziwnowek,87-130,Sawickiej,173,80,Mokotow-Poludnie
847,Lublin,98-036,Pszenna,295,25,Jelonki
848,Krasnik,22-257,Hallera,214,63,Rembertow
849,Czerwionka,80-618,Spoldzielcza,255,53,Imielin
850,Czorsztyn,15-348,Jana III Sobieskiego,90,34,Ksawerow
851,Chorzow,93-268,Krokusowa,394,81,Zacisze
852,Dabrowa Gornicza,57-169,Tulipanowa,202,55,Mokotow-Poludnie
853,Chojna,29-481,Popieluszki,468,78,Muranow
854,Poznan,15-456,Sloneczna,188,41,Ksawerow
855,Garwolin,24-294,Floriana,211,80,Mirow
856,Frydman,91-339,Poniatowskiego,84,28,Olesinska
857,Swiebodzin,41-069,Piastowska,229,23,Gorny Mokotow
858,Chojno,72-935,Truskawkowa,53,58,Rakowka
859,Kety,15-638,Handlowa,17,11,Powsin
860,Plock,97-724,Lotnicza,78,59,Radosc
861,Sopot,55-270,Daszynskiego,50,52,Filtry
862,Folk,24-981,Wiatraczna,197,55,Praga-Poludnie
863,Katowice,66-507,Przemyslowa,239,12,Podgorze
864,Stargard Szczecinski,37-177,Pomorska,445,13,Szczesliwice
865,Koscian,83-529,Modrzewiowa,0,21,Zacisze
866,Plock,71-164,Grottgera,387,42,Ochota
867,Zabrze,12-445,Tuwima,488,78,Wrzeciono
868,Ketrzyn,38-983,Cedrowa,376,32,Ursus
869,Radom,21-047,Odrzanska,11,52,Lazienki Krolewskie
870,Choszczno,06-363,Jana Sobieskiego,417,14,Wilcza
871,Cieplice,03-977,Strazacka,490,83,Olesinska
872,Radom,49-602,Maczka,100,40,Przyczolek Grochowski
873,Kartuzy,04-801,Debowa,306,26,Zoliborz
874,Chodziez,53-445,Debowa,73,69,Witolin
875,Krakow,40-712,Turkusowa,352,67,Srodmiescie
876,Swiebodzice,37-143,Ptasia,214,25,Praga-Poludnie
877,Frampol,13-495,Chelmonskiego,497,62,Natolin
878,Grudziadz,46-541,Lipowa,311,76,Stare Miasto
879,Czerwionka,87-141,Dojazdowa,346,57,Ksiecia Janusza
880,Ciechocinek,19-770,Nadrzeczna,18,65,Wawer
881,Wroclaw,93-294,Kruczkowskiego,192,36,Podgorze
882,Legnica,85-963,Wojciecha,64,79,Gorczewska
883,Garczegorze,91-767,Traugutta,298,80,Muranow
884,Wloclawek,13-380,Wislana,148,78,Nowa Huta
885,Chelmno,41-993,Nadbrzezna,442,54,Dolny Mokotow
886,Gizycko,12-461,Boczna,46,82,Kaskada
887,Inowroclaw,29-716,Morcinka,322,14,Siekierki
888,Olsztyn,22-867,Klasztorna,67,69,Sluzewiec
889,Klucze,08-802,Azaliowa,6,11,Marsa
890,Szczecin,63-749,Agrestowa,472,29,Wygledow
891,Tychy,35-814,Zwirowa,51,49,Rakowiec
892,Czersk,17-763,Listopada,86,66,Szczesliwice
893,Czerwionka,29-863,Zeglarska,253,72,Kabaty
894,Drawno,45-924,Browarna,127,46,Stegny
895,Krasnik,76-233,Morelowa,149,23,Lazienki Krolewskie
896,Ciechocinek,07-583,Kaliska,149,48,Radosna
897,Dabrowa Gornicza,64-419,Modrzewiowa,299,15,Czacki
898,Jarocin,05-962,Stolarska,333,62,Lomianki Dolne
899,Dolice,80-313,Szymanowskiego,176,56,Ursynow
900,Przemysl,68-344,Orzeszkowej,238,56,Stara Milosna
901,Chojnice,01-538,Teczowa,135,18,Gorny Mokotow
902,Czempin,95-275,Waska,263,22,Wlochy
903,Drezdenko,56-661,Odrzanska,234,74,Szczesliwice
904,Frampol,33-013,Powstancow Slaskich,191,48,Sadyba
905,Drezdenko,34-287,Slowianska,102,63,Wygledow
906,Jarocin,67-316,Jastrzebia,255,50,Pomiechowek
907,Bielsko-Biala,81-083,Jesionowa,367,17,Kozia
908,Chocznia,35-550,Jarzebinowa,67,36,Wesola
909,Torun,81-152,Rozana,168,19,Marsa
910,Przemysl,33-870,Glowna,323,36,Siekierki
911,Stargard Szczecinski,75-434,Kollataja,242,39,Siekierki
912,Jaworzno,68-894,Milosza,271,25,Wilanow
913,Szczecin,82-679,Kamienna,137,49,Pomiechowek
914,Katowice,50-283,Klonowa,433,82,Bemowo
915,Garwolin,16-372,Walowa,121,80,Praga-Poludnie
916,Bydgoszcz,73-294,Jesionowa,489,14,Koszyki
917,Frampol,57-743,Powstancow,121,41,Zoliborz
918,Koscian,30-568,Szpitalna,189,17,Nadolnik
919,Choszczno,02-908,Mlynska,228,51,Rembertow
920,Swiebodzice,14-317,Staszica,305,63,Niedzwiadek
921,Gostynin,08-506,Sucharskiego,396,29,Stegny
922,Tarnow,19-630,Rybacka,307,22,Podgorze
923,Kutno,42-992,Jana Sobieskiego,432,83,Rembertow
924,Gliwice,98-408,Ksiezycowa,197,10,Siekierki
925,Czerniejewo,99-374,Walowa,495,39,Powsin
