3701,2015,150,Financial Literacy
3702,2016,195,Computer Programming
3703,2017,90,Creative Writing
3704,2018,135,Creative Writing
3705,2019,185,Public Speaking
3706,2020,140,Computer Programming
3707,2021,125,Global Studies
3708,2022,55,Environmental Science
3709,2023,120,Financial Literacy
3710,2010,105,Emotional Intelligence
3711,2011,30,Emotional Intelligence
3712,2012,45,Media Literacy
3713,2013,80,Philosophy
3714,2014,125,Entrepreneurship
3715,2015,185,Global Studies
3716,2016,50,Entrepreneurship
3717,2017,75,Creative Writing
3718,2018,70,Media Literacy
3719,2019,125,Entrepreneurship
3720,2020,130,Environmental Science
3721,2021,125,Financial Literacy
3722,2022,90,Global Studies
3723,2023,85,Environmental Science
3724,2010,150,Environmental Science
3725,2011,70,Environmental Science
3726,2012,50,Media Literacy
3727,2013,65,Global Studies
3728,2014,30,Entrepreneurship
3729,2015,125,Financial Literacy
3730,2016,40,Financial Literacy
3731,2017,50,Entrepreneurship
3732,2018,90,Financial Literacy
3733,2019,110,Philosophy
3734,2020,180,Computer Programming
3735,2021,30,Media Literacy
3736,2022,30,Financial Literacy
3737,2023,55,Computer Programming
3738,2010,130,Public Speaking
3739,2011,170,Public Speaking
3740,2012,140,Environmental Science
3741,2013,60,Media Literacy
3742,2014,100,Emotional Intelligence
3743,2015,130,Computer Programming
3744,2016,115,Philosophy
3745,2017,195,Emotional Intelligence
3746,2018,90,Public Speaking
3747,2019,110,Financial Literacy
3748,2020,195,Philosophy
3749,2021,140,Computer Programming
3750,2022,55,Environmental Science
3751,2023,85,Media Literacy
3752,2010,60,Creative Writing
3753,2011,125,Global Studies
3754,2012,135,Philosophy
3755,2013,160,Financial Literacy
3756,2014,175,Media Literacy
3757,2015,65,Computer Programming
3758,2016,25,Entrepreneurship
3759,2017,105,Creative Writing
3760,2018,140,Computer Programming
3761,2019,190,Media Literacy
3762,2020,35,Creative Writing
3763,2021,100,Emotional Intelligence
3764,2022,40,Financial Literacy
3765,2023,195,Entrepreneurship
3766,2010,105,Philosophy
3767,2011,110,Environmental Science
3768,2012,150,Media Literacy
3769,2013,165,Financial Literacy
3770,2014,35,Global Studies
3771,2015,80,Financial Literacy
3772,2016,165,Financial Literacy
3773,2017,190,Computer Programming
3774,2018,90,Entrepreneurship
3775,2019,195,Media Literacy
3776,2020,135,Media Literacy
3777,2021,95,Media Literacy
3778,2022,125,Computer Programming
3779,2023,65,Financial Literacy
3780,2010,155,Environmental Science
3781,2011,65,Public Speaking
3782,2012,125,Creative Writing
3783,2013,155,Computer Programming
3784,2014,135,Financial Literacy
3785,2015,155,Media Literacy
3786,2016,175,Financial Literacy
3787,2017,95,Global Studies
3788,2018,95,Media Literacy
3789,2019,140,Media Literacy
3790,2020,40,Global Studies
3791,2021,135,Public Speaking
3792,2022,125,Creative Writing
3793,2023,40,Global Studies
3794,2010,140,Global Studies
3795,2011,140,Environmental Science
3796,2012,155,Computer Programming
3797,2013,110,Financial Literacy
3798,2014,75,Philosophy
3799,2015,120,Global Studies
3800,2016,160,Entrepreneurship
3801,2017,55,Media Literacy
3802,2018,175,Emotional Intelligence
3803,2019,165,Media Literacy
3804,2020,190,Financial Literacy
3805,2021,95,Entrepreneurship
3806,2022,80,Creative Writing
3807,2023,155,Global Studies
3808,2010,160,Financial Literacy
3809,2011,40,Emotional Intelligence
3810,2012,30,Financial Literacy
3811,2013,190,Environmental Science
3812,2014,185,Media Literacy
3813,2015,120,Computer Programming
3814,2016,85,Media Literacy
3815,2017,135,Environmental Science
3816,2018,75,Computer Programming
3817,2019,65,Computer Programming
3818,2020,170,Media Literacy
3819,2021,50,Philosophy
3820,2022,100,Creative Writing
3821,2023,130,Entrepreneurship
3822,2010,130,Financial Literacy
3823,2011,125,Emotional Intelligence
3824,2012,65,Media Literacy
3825,2013,195,Environmental Science
3826,2014,135,Emotional Intelligence
3827,2015,80,Environmental Science
3828,2016,25,Environmental Science
3829,2017,110,Public Speaking
3830,2018,145,Computer Programming
3831,2019,140,Global Studies
3832,2020,65,Creative Writing
3833,2021,75,Financial Literacy
3834,2022,110,Computer Programming
3835,2023,140,Global Studies
3836,2010,190,Global Studies
3837,2011,25,Creative Writing
3838,2012,175,Computer Programming
3839,2013,115,Entrepreneurship
3840,2014,175,Computer Programming
3841,2015,95,Creative Writing
3842,2016,115,Computer Programming
3843,2017,115,Financial Literacy
3844,2018,40,Entrepreneurship
3845,2019,185,Financial Literacy
3846,2020,175,Entrepreneurship
3847,2021,130,Creative Writing
3848,2022,175,Environmental Science
3849,2023,145,Emotional Intelligence
3850,2010,60,Emotional Intelligence
3851,2011,50,Financial Literacy
3852,2012,185,Computer Programming
3853,2013,150,Media Literacy
3854,2014,55,Media Literacy
3855,2015,190,Philosophy
3856,2016,95,Emotional Intelligence
3857,2017,175,Media Literacy
3858,2018,45,Public Speaking
3859,2019,60,Financial Literacy
3860,2020,180,Public Speaking
3861,2021,180,Environmental Science
3862,2022,120,Public Speaking
3863,2023,185,Media Literacy
3864,2010,75,Financial Literacy
3865,2011,165,Philosophy
3866,2012,150,Environmental Science
3867,2013,105,Environmental Science
3868,2014,85,Computer Programming
3869,2015,155,Environmental Science
3870,2016,120,Computer Programming
3871,2017,40,Emotional Intelligence
3872,2018,35,Environmental Science
3873,2019,145,Computer Programming
3874,2020,175,Computer Programming
3875,2021,110,Entrepreneurship
3876,2022,145,Computer Programming
3877,2023,75,Media Literacy
3878,2010,180,Emotional Intelligence
3879,2011,95,Public Speaking
3880,2012,110,Creative Writing
3881,2013,190,Entrepreneurship
3882,2014,95,Public Speaking
3883,2015,170,Financial Literacy
3884,2016,40,Media Literacy
3885,2017,70,Media Literacy
3886,2018,60,Creative Writing
3887,2019,135,Creative Writing
3888,2020,50,Emotional Intelligence
3889,2021,80,Creative Writing
3890,2022,80,Computer Programming
3891,2023,25,Emotional Intelligence
3892,2010,190,Computer Programming
3893,2011,180,Philosophy
3894,2012,165,Public Speaking
3895,2013,75,Public Speaking
3896,2014,100,Environmental Science
3897,2015,185,Entrepreneurship
3898,2016,145,Global Studies
3899,2017,70,Entrepreneurship
3900,2018,145,Financial Literacy
3901,2019,170,Financial Literacy
3902,2020,195,Media Literacy
3903,2021,30,Computer Programming
3904,2022,75,Creative Writing
3905,2023,135,Environmental Science
3906,2010,35,Emotional Intelligence
3907,2011,115,Financial Literacy
3908,2012,55,Emotional Intelligence
3909,2013,145,Computer Programming
3910,2014,80,Global Studies
3911,2015,30,Global Studies
3912,2016,155,Creative Writing
3913,2017,170,Financial Literacy
3914,2018,135,Computer Programming
3915,2019,155,Media Literacy
3916,2020,95,Environmental Science
3917,2021,135,Entrepreneurship
3918,2022,35,Financial Literacy
3919,2023,135,Environmental Science
3920,2010,50,Emotional Intelligence
3921,2011,170,Philosophy
3922,2012,45,Environmental Science
3923,2013,60,Financial Literacy
3924,2014,140,Public Speaking
3925,2015,190,Public Speaking
3926,2016,25,Global Studies
3927,2017,70,Entrepreneurship
3928,2018,175,Global Studies
3929,2019,160,Computer Programming
3930,2020,115,Computer Programming
3931,2021,170,Emotional Intelligence
3932,2022,150,Creative Writing
3933,2023,55,Emotional Intelligence
3934,2010,65,Media Literacy
3935,2011,180,Philosophy
3936,2012,100,Philosophy
3937,2013,85,Emotional Intelligence
3938,2014,90,Emotional Intelligence
3939,2015,175,Creative Writing
3940,2016,70,Environmental Science
3941,2017,185,Media Literacy
3942,2018,50,Computer Programming
3943,2019,100,Environmental Science
3944,2020,145,Philosophy
3945,2021,150,Financial Literacy
3946,2022,155,Emotional Intelligence
3947,2023,195,Global Studies
3948,2010,190,Global Studies
3949,2011,40,Public Speaking
3950,2012,195,Creative Writing
3951,2013,75,Global Studies
3952,2014,110,Creative Writing
3953,2015,25,Creative Writing
3954,2016,75,Emotional Intelligence
3955,2017,135,Media Literacy
3956,2018,165,Philosophy
3957,2019,120,Public Speaking
3958,2020,30,Entrepreneurship
3959,2021,30,Entrepreneurship
3960,2022,60,Public Speaking
3961,2023,175,Global Studies
3962,2010,140,Media Literacy
3963,2011,150,Entrepreneurship
3964,2012,95,Computer Programming
3965,2013,195,Public Speaking
3966,2014,190,Global Studies
3967,2015,110,Global Studies
3968,2016,70,Media Literacy
3969,2017,85,Financial Literacy
3970,2018,185,Creative Writing
3971,2019,95,Philosophy
3972,2020,165,Public Speaking
3973,2021,105,Media Literacy
3974,2022,115,Philosophy
3975,2023,110,Philosophy
3976,2010,85,Environmental Science
3977,2011,35,Computer Programming
3978,2012,70,Media Literacy
3979,2013,100,Creative Writing
3980,2014,95,Financial Literacy
3981,2015,75,Entrepreneurship
3982,2016,150,Computer Programming
3983,2017,30,Computer Programming
3984,2018,135,Emotional Intelligence
3985,2019,40,Emotional Intelligence
3986,2020,70,Public Speaking
3987,2021,105,Public Speaking
3988,2022,70,Media Literacy
3989,2023,25,Computer Programming
3990,2010,165,Environmental Science
3991,2011,80,Philosophy
3992,2012,185,Global Studies
3993,2013,105,Media Literacy
3994,2014,115,Financial Literacy
3995,2015,150,Creative Writing
3996,2016,40,Global Studies
3997,2017,105,Financial Literacy
3998,2018,125,Entrepreneurship
3999,2019,185,Creative Writing
4000,2020,95,Philosophy
4001,2021,90,Financial Literacy
4002,2022,140,Creative Writing
4003,2023,185,Creative Writing
4004,2010,135,Global Studies
4005,2011,115,Media Literacy
4006,2012,150,Computer Programming
4007,2013,35,Creative Writing
4008,2014,120,Creative Writing
4009,2015,195,Environmental Science
4010,2016,110,Media Literacy
4011,2017,35,Global Studies
4012,2018,130,Media Literacy
4013,2019,25,Public Speaking
4014,2020,55,Philosophy
4015,2021,40,Financial Literacy
4016,2022,155,Public Speaking
4017,2023,125,Media Literacy
4018,2010,70,Financial Literacy
4019,2011,125,Emotional Intelligence
4020,2012,45,Environmental Science
4021,2013,130,Creative Writing
4022,2014,85,Environmental Science
4023,2015,120,Environmental Science
4024,2016,145,Philosophy
4025,2017,40,Global Studies
4026,2018,80,Philosophy
4027,2019,100,Environmental Science
4028,2020,75,Creative Writing
4029,2021,90,Computer Programming
4030,2022,170,Global Studies
4031,2023,185,Public Speaking
4032,2010,170,Philosophy
4033,2011,175,Entrepreneurship
4034,2012,195,Philosophy
4035,2013,110,Emotional Intelligence
4036,2014,55,Media Literacy
4037,2015,175,Emotional Intelligence
4038,2016,145,Philosophy
4039,2017,110,Environmental Science
4040,2018,185,Public Speaking
4041,2019,70,Media Literacy
4042,2020,70,Computer Programming
4043,2021,105,Computer Programming
4044,2022,70,Public Speaking
4045,2023,150,Entrepreneurship
4046,2010,85,Creative Writing
4047,2011,35,Computer Programming
4048,2012,115,Financial Literacy
4049,2013,55,Entrepreneurship
4050,2014,60,Computer Programming
4051,2015,125,Media Literacy
4052,2016,30,Financial Literacy
4053,2017,115,Entrepreneurship
4054,2018,30,Environmental Science
4055,2019,120,Computer Programming
4056,2020,75,Philosophy
4057,2021,110,Emotional Intelligence
4058,2022,190,Entrepreneurship
4059,2023,135,Media Literacy
4060,2010,75,Entrepreneurship
4061,2011,150,Entrepreneurship
4062,2012,40,Financial Literacy
4063,2013,100,Global Studies
4064,2014,145,Emotional Intelligence
4065,2015,190,Philosophy
4066,2016,155,Global Studies
4067,2017,80,Financial Literacy
4068,2018,190,Environmental Science
4069,2019,155,Entrepreneurship
4070,2020,65,Philosophy
4071,2021,35,Media Literacy
4072,2022,165,Media Literacy
4073,2023,80,Philosophy
4074,2010,55,Public Speaking
4075,2011,30,Computer Programming
4076,2012,45,Environmental Science
4077,2013,95,Creative Writing
4078,2014,85,Computer Programming
4079,2015,170,Environmental Science
4080,2016,185,Philosophy
4081,2017,185,Global Studies
4082,2018,170,Entrepreneurship
4083,2019,190,Environmental Science
4084,2020,80,Global Studies
4085,2021,90,Financial Literacy
4086,2022,90,Global Studies
4087,2023,165,Global Studies
4088,2010,70,Creative Writing
4089,2011,55,Environmental Science
4090,2012,65,Creative Writing
4091,2013,180,Financial Literacy
4092,2014,190,Philosophy
4093,2015,90,Global Studies
4094,2016,125,Philosophy
4095,2017,70,Creative Writing
4096,2018,115,Computer Programming
4097,2019,90,Financial Literacy
4098,2020,185,Global Studies
4099,2021,90,Global Studies
4100,2022,95,Global Studies
4101,2023,115,Media Literacy
4102,2010,85,Entrepreneurship
4103,2011,50,Public Speaking
4104,2012,60,Creative Writing
4105,2013,185,Public Speaking
4106,2014,65,Entrepreneurship
4107,2015,125,Global Studies
4108,2016,170,Financial Literacy
4109,2017,170,Emotional Intelligence
4110,2018,175,Creative Writing
4111,2019,70,Philosophy
4112,2020,185,Creative Writing
4113,2021,145,Media Literacy
4114,2022,50,Creative Writing
4115,2023,85,Entrepreneurship
4116,2010,80,Environmental Science
4117,2011,100,Public Speaking
4118,2012,120,Public Speaking
4119,2013,35,Computer Programming
4120,2014,60,Financial Literacy
4121,2015,90,Financial Literacy
4122,2016,125,Public Speaking
4123,2017,120,Global Studies
4124,2018,185,Environmental Science
4125,2019,125,Creative Writing
4126,2020,195,Emotional Intelligence
4127,2021,55,Philosophy
4128,2022,155,Entrepreneurship
4129,2023,180,Public Speaking
4130,2010,150,Entrepreneurship
4131,2011,75,Media Literacy
4132,2012,115,Public Speaking
4133,2013,60,Emotional Intelligence
4134,2014,25,Financial Literacy
4135,2015,30,Entrepreneurship
4136,2016,40,Entrepreneurship
4137,2017,85,Creative Writing
4138,2018,195,Computer Programming
4139,2019,170,Computer Programming
4140,2020,120,Philosophy
4141,2021,25,Entrepreneurship
4142,2022,120,Global Studies
4143,2023,115,Computer Programming
4144,2010,50,Creative Writing
4145,2011,195,Entrepreneurship
4146,2012,170,Creative Writing
4147,2013,25,Entrepreneurship
4148,2014,150,Environmental Science
4149,2015,60,Public Speaking
4150,2016,135,Media Literacy
4151,2017,35,Public Speaking
4152,2018,45,Creative Writing
4153,2019,155,Philosophy
4154,2020,80,Public Speaking
4155,2021,70,Entrepreneurship
4156,2022,55,Philosophy
4157,2023,60,Entrepreneurship
4158,2010,110,Entrepreneurship
4159,2011,35,Public Speaking
4160,2012,180,Public Speaking
4161,2013,80,Emotional Intelligence
4162,2014,185,Media Literacy
4163,2015,95,Philosophy
4164,2016,135,Public Speaking
4165,2017,155,Creative Writing
4166,2018,110,Global Studies
4167,2019,190,Computer Programming
4168,2020,60,Creative Writing
4169,2021,80,Creative Writing
4170,2022,25,Environmental Science
4171,2023,50,Entrepreneurship
4172,2010,130,Philosophy
4173,2011,40,Environmental Science
4174,2012,70,Entrepreneurship
4175,2013,150,Financial Literacy
4176,2014,195,Media Literacy
4177,2015,55,Media Literacy
4178,2016,40,Philosophy
4179,2017,40,Global Studies
4180,2018,125,Media Literacy
4181,2019,45,Global Studies
4182,2020,55,Environmental Science
4183,2021,40,Global Studies
4184,2022,45,Emotional Intelligence
4185,2023,110,Global Studies
4186,2010,190,Entrepreneurship
4187,2011,95,Public Speaking
4188,2012,185,Public Speaking
4189,2013,190,Environmental Science
4190,2014,65,Global Studies
4191,2015,170,Emotional Intelligence
4192,2016,115,Creative Writing
4193,2017,155,Financial Literacy
4194,2018,80,Emotional Intelligence
4195,2019,185,Entrepreneurship
4196,2020,80,Emotional Intelligence
4197,2021,130,Entrepreneurship
4198,2022,30,Computer Programming
4199,2023,175,Emotional Intelligence
4200,2010,165,Creative Writing
4201,2011,155,Entrepreneurship
4202,2012,75,Financial Literacy
4203,2013,90,Entrepreneurship
4204,2014,185,Financial Literacy
4205,2015,180,Public Speaking
4206,2016,30,Emotional Intelligence
4207,2017,100,Financial Literacy
4208,2018,135,Creative Writing
4209,2019,110,Public Speaking
4210,2020,105,Financial Literacy
4211,2021,80,Global Studies
4212,2022,70,Philosophy
4213,2023,90,Public Speaking
4214,2010,180,Financial Literacy
4215,2011,170,Financial Literacy
4216,2012,160,Global Studies
4217,2013,175,Financial Literacy
4218,2014,125,Global Studies
4219,2015,30,Emotional Intelligence
4220,2016,30,Media Literacy
4221,2017,55,Emotional Intelligence
4222,2018,180,Creative Writing
4223,2019,155,Entrepreneurship
4224,2020,140,Entrepreneurship
4225,2021,55,Computer Programming
4226,2022,160,Entrepreneurship
4227,2023,185,Philosophy
4228,2010,55,Public Speaking
4229,2011,30,Public Speaking
4230,2012,25,Financial Literacy
4231,2013,145,Computer Programming
4232,2014,80,Entrepreneurship
4233,2015,105,Philosophy
4234,2016,195,Public Speaking
4235,2017,175,Public Speaking
4236,2018,180,Emotional Intelligence
4237,2019,180,Global Studies
4238,2020,105,Entrepreneurship
4239,2021,190,Creative Writing
4240,2022,165,Computer Programming
4241,2023,105,Financial Literacy
4242,2010,50,Environmental Science
4243,2011,175,Media Literacy
4244,2012,135,Computer Programming
4245,2013,195,Computer Programming
4246,2014,95,Financial Literacy
4247,2015,35,Philosophy
4248,2016,70,Public Speaking
4249,2017,140,Financial Literacy
4250,2018,180,Creative Writing
4251,2019,195,Public Speaking
4252,2020,125,Emotional Intelligence
4253,2021,100,Computer Programming
4254,2022,110,Media Literacy
4255,2023,90,Global Studies
4256,2010,115,Entrepreneurship
4257,2011,170,Global Studies
4258,2012,50,Public Speaking
4259,2013,65,Global Studies
4260,2014,70,Creative Writing
4261,2015,115,Creative Writing
4262,2016,95,Public Speaking
4263,2017,120,Media Literacy
4264,2018,105,Entrepreneurship
4265,2019,55,Environmental Science
4266,2020,45,Environmental Science
4267,2021,130,Environmental Science
4268,2022,105,Creative Writing
4269,2023,135,Computer Programming
4270,2010,170,Public Speaking
4271,2011,25,Entrepreneurship
4272,2012,120,Philosophy
4273,2013,60,Computer Programming
4274,2014,35,Philosophy
4275,2015,65,Financial Literacy
4276,2016,70,Public Speaking
4277,2017,60,Environmental Science
4278,2018,170,Public Speaking
4279,2019,115,Computer Programming
4280,2020,90,Creative Writing
4281,2021,130,Media Literacy
4282,2022,100,Philosophy
4283,2023,165,Environmental Science
4284,2010,165,Financial Literacy
4285,2011,60,Philosophy
4286,2012,135,Media Literacy
4287,2013,140,Entrepreneurship
4288,2014,180,Environmental Science
4289,2015,55,Philosophy
4290,2016,45,Philosophy
4291,2017,65,Global Studies
4292,2018,165,Emotional Intelligence
4293,2019,150,Financial Literacy
4294,2020,150,Philosophy
4295,2021,45,Financial Literacy
4296,2022,40,Media Literacy
4297,2023,180,Financial Literacy
4298,2010,60,Philosophy
4299,2011,155,Computer Programming
4300,2012,85,Computer Programming
4301,2013,190,Global Studies
4302,2014,140,Philosophy
4303,2015,195,Environmental Science
4304,2016,80,Environmental Science
4305,2017,45,Philosophy
4306,2018,135,Creative Writing
4307,2019,170,Financial Literacy
4308,2020,115,Environmental Science
4309,2021,85,Global Studies
4310,2022,165,Creative Writing
4311,2023,25,Environmental Science
4312,2010,110,Computer Programming
4313,2011,180,Creative Writing
4314,2012,115,Financial Literacy
4315,2013,45,Global Studies
4316,2014,45,Philosophy
4317,2015,115,Computer Programming
4318,2016,145,Creative Writing
4319,2017,195,Financial Literacy
4320,2018,135,Creative Writing
4321,2019,135,Emotional Intelligence
4322,2020,155,Creative Writing
4323,2021,140,Public Speaking
4324,2022,25,Media Literacy
4325,2023,90,Environmental Science
4326,2010,180,Computer Programming
4327,2011,30,Global Studies
4328,2012,165,Public Speaking
4329,2013,155,Public Speaking
4330,2014,185,Environmental Science
4331,2015,130,Creative Writing
4332,2016,60,Environmental Science
4333,2017,70,Global Studies
4334,2018,80,Global Studies
4335,2019,100,Public Speaking
4336,2020,90,Media Literacy
4337,2021,50,Emotional Intelligence
4338,2022,125,Global Studies
4339,2023,185,Media Literacy
4340,2010,50,Creative Writing
4341,2011,25,Global Studies
4342,2012,105,Entrepreneurship
4343,2013,40,Philosophy
4344,2014,105,Creative Writing
4345,2015,75,Global Studies
4346,2016,155,Media Literacy
4347,2017,80,Philosophy
4348,2018,75,Creative Writing
4349,2019,25,Public Speaking
4350,2020,25,Computer Programming
4351,2021,55,Public Speaking
4352,2022,95,Media Literacy
4353,2023,150,Financial Literacy
4354,2010,100,Financial Literacy
4355,2011,60,Media Literacy
4356,2012,110,Emotional Intelligence
4357,2013,120,Public Speaking
4358,2014,45,Public Speaking
4359,2015,105,Creative Writing
4360,2016,80,Global Studies
4361,2017,40,Financial Literacy
4362,2018,45,Media Literacy
4363,2019,140,Emotional Intelligence
4364,2020,130,Environmental Science
4365,2021,155,Emotional Intelligence
4366,2022,70,Emotional Intelligence
4367,2023,180,Entrepreneurship
4368,2010,25,Philosophy
4369,2011,190,Computer Programming
4370,2012,100,Computer Programming
4371,2013,80,Entrepreneurship
4372,2014,170,Media Literacy
4373,2015,25,Creative Writing
4374,2016,110,Financial Literacy
4375,2017,190,Public Speaking
4376,2018,75,Global Studies
4377,2019,150,Creative Writing
4378,2020,155,Creative Writing
4379,2021,95,Financial Literacy
4380,2022,115,Creative Writing
4381,2023,180,Entrepreneurship
4382,2010,130,Entrepreneurship
4383,2011,25,Creative Writing
4384,2012,60,Public Speaking
4385,2013,195,Emotional Intelligence
4386,2014,100,Media Literacy
4387,2015,125,Media Literacy
4388,2016,50,Entrepreneurship
4389,2017,35,Philosophy
4390,2018,115,Computer Programming
4391,2019,60,Philosophy
4392,2020,25,Global Studies
4393,2021,135,Financial Literacy
4394,2022,95,Creative Writing
4395,2023,180,Global Studies
4396,2010,135,Entrepreneurship
4397,2011,185,Environmental Science
4398,2012,30,Emotional Intelligence
4399,2013,40,Computer Programming
4400,2014,120,Creative Writing
4401,2015,105,Emotional Intelligence
4402,2016,180,Media Literacy
4403,2017,185,Philosophy
4404,2018,150,Creative Writing
4405,2019,130,Financial Literacy
4406,2020,145,Computer Programming
4407,2021,195,Financial Literacy
4408,2022,130,Emotional Intelligence
4409,2023,125,Media Literacy
4410,2010,70,Global Studies
4411,2011,105,Entrepreneurship
4412,2012,145,Environmental Science
4413,2013,115,Entrepreneurship
4414,2014,90,Environmental Science
4415,2015,160,Global Studies
4416,2016,145,Public Speaking
4417,2017,170,Creative Writing
4418,2018,120,Financial Literacy
4419,2019,170,Emotional Intelligence
4420,2020,100,Philosophy
4421,2021,185,Environmental Science
4422,2022,155,Environmental Science
4423,2023,140,Media Literacy
4424,2010,35,Computer Programming
4425,2011,105,Philosophy
4426,2012,195,Emotional Intelligence
4427,2013,105,Public Speaking
4428,2014,75,Creative Writing
4429,2015,40,Entrepreneurship
4430,2016,110,Global Studies
4431,2017,60,Entrepreneurship
4432,2018,185,Entrepreneurship
4433,2019,180,Computer Programming
4434,2020,140,Computer Programming
4435,2021,35,Emotional Intelligence
4436,2022,190,Financial Literacy
4437,2023,140,Computer Programming
4438,2010,170,Environmental Science
4439,2011,80,Financial Literacy
4440,2012,105,Computer Programming
4441,2013,135,Public Speaking
4442,2014,160,Emotional Intelligence
4443,2015,190,Media Literacy
4444,2016,185,Public Speaking
4445,2017,80,Philosophy
4446,2018,150,Public Speaking
4447,2019,40,Entrepreneurship
4448,2020,105,Environmental Science
4449,2021,40,Computer Programming
4450,2022,85,Media Literacy
4451,2023,35,Emotional Intelligence
4452,2010,75,Environmental Science
4453,2011,65,Financial Literacy
4454,2012,25,Public Speaking
4455,2013,180,Computer Programming
4456,2014,100,Environmental Science
4457,2015,80,Computer Programming
4458,2016,55,Global Studies
4459,2017,75,Computer Programming
4460,2018,95,Philosophy
4461,2019,170,Financial Literacy
4462,2020,170,Global Studies
4463,2021,185,Global Studies
4464,2022,100,Public Speaking
4465,2023,155,Emotional Intelligence
4466,2010,140,Financial Literacy
4467,2011,65,Entrepreneurship
4468,2012,125,Creative Writing
4469,2013,50,Global Studies
4470,2014,145,Creative Writing
4471,2015,180,Creative Writing
4472,2016,130,Philosophy
4473,2017,105,Computer Programming
4474,2018,50,Financial Literacy
4475,2019,55,Emotional Intelligence
4476,2020,115,Environmental Science
4477,2021,120,Entrepreneurship
4478,2022,125,Environmental Science
4479,2023,30,Emotional Intelligence
4480,2010,165,Environmental Science
4481,2011,130,Public Speaking
4482,2012,45,Computer Programming
4483,2013,165,Global Studies
4484,2014,120,Public Speaking
4485,2015,90,Financial Literacy
4486,2016,125,Environmental Science
4487,2017,105,Entrepreneurship
4488,2018,110,Entrepreneurship
4489,2019,110,Financial Literacy
4490,2020,50,Philosophy
4491,2021,165,Entrepreneurship
4492,2022,50,Global Studies
4493,2023,65,Global Studies
4494,2010,185,Global Studies
4495,2011,60,Financial Literacy
4496,2012,95,Emotional Intelligence
4497,2013,85,Global Studies
4498,2014,65,Global Studies
4499,2015,45,Financial Literacy
4500,2016,165,Computer Programming
4501,2017,80,Philosophy
4502,2018,135,Global Studies
4503,2019,125,Financial Literacy
4504,2020,130,Public Speaking
4505,2021,185,Philosophy
4506,2022,195,Computer Programming
4507,2023,40,Computer Programming
4508,2010,65,Philosophy
4509,2011,180,Computer Programming
4510,2012,170,Philosophy
4511,2013,155,Public Speaking
4512,2014,70,Computer Programming
4513,2015,25,Financial Literacy
4514,2016,190,Computer Programming
4515,2017,95,Philosophy
4516,2018,135,Media Literacy
4517,2019,85,Environmental Science
4518,2020,40,Media Literacy
4519,2021,110,Computer Programming
4520,2022,55,Financial Literacy
4521,2023,175,Emotional Intelligence
4522,2010,85,Environmental Science
4523,2011,145,Public Speaking
4524,2012,125,Media Literacy
4525,2013,195,Creative Writing
4526,2014,195,Global Studies
4527,2015,50,Financial Literacy
4528,2016,175,Global Studies
4529,2017,100,Computer Programming
4530,2018,105,Public Speaking
4531,2019,115,Global Studies
4532,2020,140,Entrepreneurship
4533,2021,90,Media Literacy
4534,2022,165,Computer Programming
4535,2023,170,Philosophy
4536,2010,80,Environmental Science
4537,2011,170,Financial Literacy
4538,2012,65,Media Literacy
4539,2013,30,Creative Writing
4540,2014,100,Philosophy
4541,2015,75,Public Speaking
4542,2016,135,Computer Programming
4543,2017,165,Public Speaking
4544,2018,45,Emotional Intelligence
4545,2019,65,Creative Writing
4546,2020,55,Media Literacy
4547,2021,90,Emotional Intelligence
4548,2022,60,Financial Literacy
4549,2023,190,Global Studies
4550,2010,95,Global Studies
4551,2011,155,Creative Writing
4552,2012,35,Financial Literacy
4553,2013,30,Global Studies
4554,2014,60,Creative Writing
4555,2015,70,Public Speaking
4556,2016,170,Financial Literacy
4557,2017,65,Philosophy
4558,2018,95,Financial Literacy
4559,2019,140,Public Speaking
4560,2020,105,Financial Literacy
4561,2021,190,Philosophy
4562,2022,35,Creative Writing
4563,2023,130,Public Speaking
4564,2010,145,Media Literacy
4565,2011,55,Creative Writing
4566,2012,25,Emotional Intelligence
4567,2013,35,Global Studies
4568,2014,190,Financial Literacy
4569,2015,95,Entrepreneurship
4570,2016,65,Media Literacy
4571,2017,30,Public Speaking
4572,2018,100,Creative Writing
4573,2019,80,Entrepreneurship
4574,2020,120,Computer Programming
4575,2021,155,Computer Programming
4576,2022,30,Creative Writing
4577,2023,105,Entrepreneurship
4578,2010,45,Environmental Science
4579,2011,155,Emotional Intelligence
4580,2012,135,Philosophy
4581,2013,150,Creative Writing
4582,2014,65,Public Speaking
4583,2015,120,Financial Literacy
4584,2016,25,Computer Programming
4585,2017,160,Philosophy
4586,2018,130,Philosophy
4587,2019,170,Computer Programming
4588,2020,125,Global Studies
4589,2021,155,Creative Writing
4590,2022,115,Environmental Science
4591,2023,120,Global Studies
4592,2010,145,Computer Programming
4593,2011,80,Public Speaking
4594,2012,115,Financial Literacy
4595,2013,155,Environmental Science
4596,2014,70,Emotional Intelligence
4597,2015,180,Financial Literacy
4598,2016,55,Computer Programming
4599,2017,115,Computer Programming
4600,2018,50,Financial Literacy
4601,2019,170,Emotional Intelligence
4602,2020,40,Emotional Intelligence
4603,2021,180,Global Studies
4604,2022,55,Global Studies
4605,2023,115,Public Speaking
4606,2010,185,Media Literacy
4607,2011,195,Media Literacy
4608,2012,70,Philosophy
4609,2013,190,Financial Literacy
4610,2014,50,Emotional Intelligence
4611,2015,30,Environmental Science
